05-Aug-11,153,N537HF,1,C172,7500,OMN,Green,NO,Ormond Beach,Florida
05-Aug-11,234,TRS385,1,B733,13000,MCO,Green,NO,Orlando,Florida
05-Aug-11,237,EGF2984,1,E135,3000,CSG,Red,NO,Columbus,Georgia
05-Aug-11,237,N500PC,1,GLF4,13000,IGN,Green,NO,Kingston,New York
05-Aug-11,252,AIW3669,1,CRJ2,17300,ULW,Green,NO,Elmira,New York
05-Aug-11,307,N284PA,1,P28A,2500,DVT,Green,NO,Phoenix,Arizona
05-Aug-11,319,AAL1687,1,B752,1000,MIA,Green,NO,Miami,Florida
05-Aug-11,358,JBU528,1,A320,5000,SBJ,Green,NO,Solberg,New Jersey
05-Aug-11,405,N285AM,1,CH2T,2000,MCE,Green,NO,Merced ,California
05-Aug-11,441,SWA1377,1,B737,1500,SNA,Green,NO,Santa Ana,California
05-Aug-11,500,GLA40K,1,E120,26000,RAP,Green,NO,Rapid City,South Dakota
05-Aug-11,520,UPS59,1,B744,8000,REI,Green,NO,Redlands,California
05-Aug-11,550,AWE618,1,A320,14000,REI,Green,NO,Redlands,California
06-Aug-11,35,EGF3548,1,E145,16600,PBI,Green,NO,West Palm Beach,Florida
06-Aug-11,124,NKS548,1,A319,2000,MYR,Green,NO,Myrtle Beach,South Carolina
06-Aug-11,443,SKW376H,1,E120,3500,PDX,Green,NO,Portland,Oregon
06-Aug-11,500,N558ER,1,C172,11000,LAS,Green,NO,Las Vegas,Nevada
06-Aug-11,523,ASA894,1,B737,5000,SJC,Green,NO,San Jose,California
06-Aug-11,535,RPA1243,1,E190,14000,VTU,Green,NO,Oxnard,California
06-Aug-11,605,UAL864,1,A319,10000,LAS,Green,NO,Las Vegas,Nevada
06-Aug-11,851,HAL8091,1,B712,3000,OGG,Green,NO,Kahului,Hawaii
07-Aug-11,113,NKS350,1,A320,3000,MYR,Green,NO,Myrtle Beach,South Carolina
07-Aug-11,125,JBU1326,1,E190,9000,BWI,Green,NO,Baltimore,Maryland
07-Aug-11,355,FFT419,1,A319,15000,DEN,Green,NO,Denver,Colorado
07-Aug-11,415,N172CY,1,C172,6500,PRB,White,NO,Paso Robles,California
07-Aug-11,450,FDX38,1,MD11,4000,PVG,Green,NO,Norfolk,Virginia
08-Aug-11,100,AWE1074,1,A320,4000,OOD,Green,NO,Woodstown,New Jersey
08-Aug-11,127,EGF4374,1,E145,3500,CMI,Green,NO,Champaign/Urbana,Illinois
08-Aug-11,127,OPEC18,1,DC10,2000,WRI,Green,NO,Wrightstown,New Jersey
08-Aug-11,150,KENTUCKY8,1,A109,1500,SDF,Green,NO,Louisville,Kentucky
08-Aug-11,205,RPA3349,1,E170,3000,GSO,Green,NO,Greensboro,North Carolina
08-Aug-11,210,TSU391,1,CVLP,2000,BRO,Green,NO,Brownsville,Texas
08-Aug-11,227,UAL776,1,A319,11000,38D,Green,NO,Salem,Ohio
08-Aug-11,230,AAL22,1,B762,12500,JFK,Green,NO,New York,New York
08-Aug-11,237,AWI3646,1,CRJ2,3000,POU,Green,NO,Poughkeepsie,New York
08-Aug-11,246,JIA402,1,CRJ2,6000,TIX,Green,NO,Titusville,Florida
08-Aug-11,430,ACA346,1,E170,2500,PHL,Green,NO,Philadelphia,Pennsylvania
08-Aug-11,442,ASH2879,1,CRJ9,1900,BFL,Green,NO,Bakersfield,California
09-Aug-11,112,NKS375,1,A319,5000,MYR,Green,NO,Myrtle Beach,South Carolina
09-Aug-11,130,JIA594,1,CRJ2,3000,PHL,Green,NO,Philadelphia,Pennsylvania
09-Aug-11,144,TCF3502,1,E1700,1800,ORD,Green,NO,Chicago,Illinois
09-Aug-11,145,CHQ5069,1,E135,1800,ORD,Green,NO,Chicago,Illinois
09-Aug-11,225,PDT4629,1,DH8C,2000,PHL,Green,NO,Philadelphia,Pennsylvania
09-Aug-11,255,VVAD363,1,F18,1600,NTU,Green,NO,Virginia Beach,Virginia
09-Aug-11,257,DAL244,1,B763,4400,MSP,Green,NO,Minneapolis,Minnesota
09-Aug-11,345,SNC1015,1,SH36,10000,PKB,Green,NO,Parkersburg, West Virginia
09-Aug-11,517,UJC25,1,J328,5000,CAK,Green,NO,Akron,Ohio
10-Aug-11,129,LOF3536,1,SW4,2000,LGA,Green,NO,New York,New York
10-Aug-11,130,RPA3307,1,E170,6000,AGC,Green,NO,Pittsburgh,Pennsylvania
10-Aug-11,142,N894DS,1,DA40,1800,MYR,Green,NO,Myrtle Beach,South Carolina
10-Aug-11,144,BTA5923,1,E45X,400,ORD,Green,NO,Chicago,Illinois
10-Aug-11,145,USC244,1,C208,8000,EHO,Green,NO,Shelby,North Carolina
10-Aug-11,147,EGF3757,1,CRJ7,4000,ORD,Green,NO,Chicago,Illinois
10-Aug-11,148,ASH3502,1,CRJ2,2000,ORD,Green,NO,Chicago,Illinois
10-Aug-11,210,UPS9843,1,B752,FL320,GSP,Green,NO,Greer,South Carolina
10-Aug-11,211,NKS380,1,A320,FL320,GSP,Green,NO,Greer,South Carolina
10-Aug-11,225,AWI3841,1,CRJ2,4000,PHL,Green,NO,Philadelphia,Pennsylvania
10-Aug-11,253,NKS123,1,A319,6000,MYR,Green,NO,Myrtle Beach,South Carolina
10-Aug-11,311,AD212,1,F18,UNKN,NTU,Green,NO,Virginia Beach,Virginia
10-Aug-11,315,NWD,1,UNKN,2500,WWD,Green,NO,Wildwood,New Jersey
10-Aug-11,320,N305SJ,1,S76,2500,ACY,Green,NO,Atlantic City,New Jersey
10-Aug-11,322,AAL2359,1,MD82,6500,ORD,Green,NO,Chicago,Illinois
10-Aug-11,330,UPS475,1,B752,6000,SDF,Green,NO,Louisville,Kentucky
10-Aug-11,336,G21153,1,B06,2200,LNK,Green,NO,Lincoln,Nebraska
10-Aug-11,403,BVN7279,1,C208,9000,AUS,Green,NO,Austin,Texas
10-Aug-11,414,BANGER1,1,F16,17000,TUS,Green,NO,Tucson,Arizona
10-Aug-11,537,NKS350,1,A320,3000,MYR,Green,NO,Myrtle Beach,South Carolina
10-Aug-11,618,SKW5438,1,E120,7000,SNS,Green,NO,Salinas,California
10-Aug-11,1010,IDAHO17,1,C182,3000,PDX,Green,NO,Portland,Oregon
11-Aug-11,37,N838BP,1,R44,1000,MYR,Green,NO,Myrtle Beach,South Carolina
11-Aug-11,50,UAL861,1,UNKN,17100,LRP,Green,NO,Lancaster,Pennsylvania
11-Aug-11,115,AWE69,1,A319,FL340,BUF,Green,NO,Buffalo,New York
11-Aug-11,145,AAY607,1,MD88,5000,SFB,Green,NO,Orlando,Florida
11-Aug-11,150,N497DS,1,PA28,3000,LNS,Green,NO,Lancaster,Pennsylvania
11-Aug-11,202,N845ME,1,EC35,2000,PIT,Blue,NO,Pittsburgh,Pennsylvania
11-Aug-11,213,TCF1208,1,E170,10000,EWR,Green,NO,Newark,New Jersey
11-Aug-11,215,EGL1,1,DC03,500,ADW,Green,NO,Camp Springs,Maryland
11-Aug-11,218,AWI4051,1,CRJ2,600,CHA,Green,NO,Chattanooga,Tennessee
11-Aug-11,225,NKS548,1,A319,3000,MYR,Green,NO,Myrtle Beach,South Carolina
11-Aug-11,230,FDX1310,1,B722,FL240,AVP,Green,NO,Wilkes-Barre/Scranton,Pennsylvania
11-Aug-11,248,SKW6390,1,CRJ2,13000,DEN,Green,NO,Denver,Colorado
11-Aug-11,327,SKW5596,1,CRJ2,1500,MKE,Green,NO,Milwaukee,Wisconsin
11-Aug-11,350,GLA58A,1,B190,5000,ALS,Green,NO,Alamosa,Colorado
11-Aug-11,359,UPS1295,1,B757,FL320,SDF,Green,NO,Louisville,Kentucky
11-Aug-11,445,AIRM?,1,Helo,1500,3IS5,Green,NO,Pawnee,Illinois
12-Aug-11,50,UAL61C,1,B757,17000,LRP,Green,NO,Lancaster,Pennsylvania
12-Aug-11,53,EGF3226,1,E145,3000,DFW,Green,NO,Dallas-Fort Worth,Texas
12-Aug-11,140,CSL672,1,C208,500,CLE,Green,NO,Cleveland,Ohio
12-Aug-11,140,CJC4956,1,DH8D,8000,EWR,Green,NO,Newark,New Jersey
12-Aug-11,144,N100TF,1,M20T,1700,MYR,Green,NO,Myrtle Beach,South Carolina
12-Aug-11,149,CJC4956,1,DH8D,8000,CMK,Green,NO,Carmel,New York
12-Aug-11,150,CHQ5084,1,E135,1500,LSE,Green,NO,La Crosse,Wisconsin
12-Aug-11,152,EGF2984,1,E145,UNKN,CSG,Red,NO,Columbus,Georgia
12-Aug-11,200,N737GU,1,C172,1100,MYR,Green,NO,Myrtle Beach,South Carolina
12-Aug-11,210,EAGLE2,1,B412,800,ADW,Green,NO,Camp Springs,Maryland
12-Aug-11,211,BTA3136,1,E45X,5500,IAH,Green,NO,Houston,Texas
12-Aug-11,238,SKW2858,1,CRJ2,11000,IND,Green,NO,Indianapolis,Indiana
12-Aug-11,243,AAL336,1,MD82,10000,N87,Green,NO,Robbinsville,New Jersey
12-Aug-11,259,ASH1208,1,E170,UNKN,NWR,Green,NO,Newark,New Jersey
12-Aug-11,335,UPS733,1,B752,FL270,DGD,Green,NO,Dogwood,Missouri
12-Aug-11,500,SKW4529,1,CRJ7,7500,ABQ,Green,NO,Albuquerque,New Mexico
12-Aug-11,510,UAL387,1,A319,9500,BZN,Green,NO,Bozeman,Montana
13-Aug-11,218,SWA154,1,B737,5000,RDU,Green,NO,Raleigh-Durham,North Carolina
13-Aug-11,247,BTA2191,1,E145,12000,EEN,Green,NO,Keene,New Hampshire
13-Aug-11,340,N4717V,1,AC90,3000,FAT,Green,NO,Fresno,California
13-Aug-11,345,GLA203,1,B190,UNKN,MCK,Green,NO,Mc cook,Nebraska
13-Aug-11,349,N576AM,1,B06,2000,4G6,Green,NO,Hornell,New York
13-Aug-11,447,SKW447R,1,E120,3000,PDX,Green,NO,Portland,Oregon
13-Aug-11,506,SKW1172,1,CRJ7,4000,BFL,Green,NO,Bakersfield,California
13-Aug-11,538,RPA1243,1,E190,4000,SBA,Green,NO,Santa Barbara,California
13-Aug-11,538,RPA1243,1,E190,4000,SBA,Green,NO,Santa Barbara,California
13-Aug-11,610,DAL1603,1,B752,15000,LAS,Green,NO,Las Vegas,Nevada
13-Aug-11,628,SKW483F,1,E120,12000,RZS,Green,NO,Santa Barbara,California
14-Aug-11,153,AWE574,1,A320,2000,TPA,Green,NO,Tampa,Florida
14-Aug-11,410,AAL610,1,B738,6000,BOS,Green,NO,Boston,Massachusetts
14-Aug-11,501,AAL2357,1,MD82,5000,DFW,Green,NO,Dallas-Fort Worth,Texas
15-Aug-11,200,AWE1950,1,A321,5000,BUF,Green,NO,Buffalo,New York
15-Aug-11,210,N2336V,1,C172,2000,LYH,Green,NO,Lynchburg,Virginia
15-Aug-11,216,AAL440,1,MD83,4000,OMA,Green,NO,Omaha,Nebraska
15-Aug-11,225,EGF3773,1,CRJ7,2500,ORD,Green,NO,Chicago,Illinois
15-Aug-11,227,AAL2452,1,MD83,5000,DFW,Green,NO,Dallas-Fort Worth,Texas
15-Aug-11,345,DYA7705,1,MD88,800,MYR,Green,NO,Myrtle Beach,South Carolina
15-Aug-11,345,NKS350,1,A320,20,MYR,Green,NO,Myrtle Beach,South Carolina
15-Aug-11,346,AAL1754,1,MD82,10000,BUU,Green,NO,Burlington,Wisconsin
15-Aug-11,350,NKS548,1,A319,20,MYR,Green,NO,Myrtle Beach,South Carolina
15-Aug-11,354,FFT662,1,A319,12000,DEN,Green,NO,Denver,Colorado
15-Aug-11,405,NKS347,1,A320,800,MYR,Green,NO,Myrtle Beach,South Carolina
15-Aug-11,415,SWA2547,1,B737,2000,OAK,Green,NO,Oakland,California
15-Aug-11,547,UAL467,1,B752,1200,MCE,Green,NO,Merced ,California
15-Aug-11,806,AWE83,1,A320,3000,SEA,Green,NO,Seattle,Washington
16-Aug-11,56,BTA2275,1,E145,7000,EWR,Green,NO,Newark,New Jersey
16-Aug-11,140,NEWS9,1,B06,800,PHL,Green,NO,Philadelphia,Pennsylvania
16-Aug-11,144,ASP339,1,PC12,2500,MYR,Green,NO,Myrtle Beach,South Carolina
16-Aug-11,211,N2931V,1,PA44,1700,JQF,Green,NO,Concord,North Carolina
16-Aug-11,211,N9535H,1,C172,1700,JQF,Green,NO,Concord,North Carolina
16-Aug-11,226,TRS1221,1,B712,4000,PIT,Green,NO,Pittsburgh,Pennsylvania
16-Aug-11,255,DAL88,1,UNKN,4000,PHL,Green,NO,Philadelphia,Pennsylvania
16-Aug-11,300,CHQ5073,1,E135,2000,SDF,Green,NO,Louisville,Kentucky
16-Aug-11,333,N263AT,1,PA44,5000,SFB,Green,NO,Orlando,Florida
16-Aug-11,425,N45439,1,C152,4000,PDX,Green,NO,Portland,Oregon
16-Aug-11,425,STAT1,1,EC35,2200,HLG,Green,NO,Wheeling,West Virginia
16-Aug-11,444,PDT4257,1,DH8C,6500,ROA,Green,NO,Roanoke,Virginia
16-Aug-11,445,N172CY,1,C172,2000,FAT,Green,NO,Fresno,California
16-Aug-11,520,BTA6132,1,E45X,11000,DRO,Green,NO,Durango,Colorado
16-Aug-11,708,SKW6503,1,CRJ2,4000,EUG,Green,NO,Eugene,Oregon
17-Aug-11,131,G24389,1,UH1,2000,XUB,Green,NO,Circleville,Ohio
17-Aug-11,140,CHOPPER3,1,Helo,800,PHL,Green,NO,Philadelphia,Pennsylvania
17-Aug-11,145,BTA3083,1,E145,2000,EWR,Green,NO,Newark,New Jersey
17-Aug-11,200,VV40,1,UNKN,500,FHB,Green,NO,Fernandina Beach,Florida
17-Aug-11,203,BTA6156,1,E145,10000,GRB,Green,NO,Green Bay,Wisconsin
17-Aug-11,206,N4188S,1,BE58,4800,HWY,Green,NO,Warrenton,Virginia
17-Aug-11,214,SWA44,1,B737,2700,MCI,Green,NO,Kansas City,Missouri
17-Aug-11,245,N262MH,1,BK17,1900,CLE,Green,NO,Cleveland,Ohio
17-Aug-11,245,METRO1,1,EC145,2200,CLE,Green,NO,Cleveland,Ohio
17-Aug-11,257,UAL685T,1,A319,7000,COL,Green,NO,Colts Neck,New Jersey
17-Aug-11,355,N57J,1,C172,3700,SJC,Green,NO,San Jose,California
17-Aug-11,405,N440PA,1,PA44,2300,DVT,Green,NO,Phoenix,Arizona
17-Aug-11,409,SHZ4,1,SR22,4500,SLI,Blue,NO,Los Alamitos,California
17-Aug-11,438,N13069,1,C172,5000,ONT,Green,NO,Ontario,California
17-Aug-11,445,RCH9210,1,C172,6000,WRI,Green,NO,Wrightstown,New Jersey
17-Aug-11,511,LIFEFLT38,1,B06,4400,UT21,Green,NO,Salt Lake City,Utah
17-Aug-11,738,LAPD3,1,B06,600,LAX,Green,NO,Los Angeles,California
18-Aug-11,125,N215Z,1,C152,4000,HAO,Green,NO,Hamilton,Ohio
18-Aug-11,137,BTA2297,1,E145,2700,MEM,Green,NO,Memphis,Tennessee
18-Aug-11,215,LYM3219,1,SW2,9000,BJC,Green,NO,Denver,Colorado
18-Aug-11,230,SWA1614,1,B737,13000,ADS,Green,NO,Dallas,Texas
18-Aug-11,230,RPA3162,1,E170,4000,SYR,Green,NO,Syracuse,New York
18-Aug-11,230,UCA4765,1,DH8B,4000,SYR,Green,NO,Syracuse,New York
18-Aug-11,322,STEEL73,1,K35R,FL210,VVS,Green,NO,Connellsville,Pennsylvania
18-Aug-11,335,MTN7340,1,AT43,3000,IND,Green,NO,Indianapolis,Indiana
18-Aug-11,517,FFT277,1,A319,8000,BOI,Green,NO,Boise,Idaho
18-Aug-11,630,G23569,1,H60,2000,GEE,Green,NO,Geneseo,New York
19-Aug-11,56,BTA2362,1,E145,2000,RIC,White,NO,Richmond,Virginia
19-Aug-11,115,EGF3912,1,E135,UNKN,CRW,Green,NO,Charleston,West Virginia
19-Aug-11,133,REX451,1,PA34,4000,CLT,Green,NO,Charlotte,North Carolina
19-Aug-11,205,CPZ5782,1,E170,3500,EWR,Green,NO,Newark,New Jersey
19-Aug-11,209,N146J,1,PA31,1500,MYR,Green,NO,Myrtle Beach,South Carolina
19-Aug-11,228,CJC3896,1,SF34,5000,SHD,Green,NO,Staunton/Waynesboro/Harrisonburg,Virginia
19-Aug-11,249,SNC1259,1,SH33,8000,HTS,White,NO,Huntington,West Virginia
19-Aug-11,302,N595PE,1,GLF4,5000,VNY,Green,NO,Van Nuys,California
19-Aug-11,305,SWA1870,1,B737,4000,SAN,Green,NO,San Diego,California
19-Aug-11,309,AWE34,1,A319,7000,POM,Green,NO,Pomona,California
19-Aug-11,317,BTA7869,1,E45X,2000,BNA,Green,NO,Nashville,Tennessee
19-Aug-11,327,SWA2253,1,B737,7000,SAN,Green,NO,San Diego,California
19-Aug-11,412,AAL1197,1,MD83,10000,SAT,Green,NO,San Antonio,Texas
19-Aug-11,420,N530ET,1,SR22,5000,LDN,Green,NO,Linden,Virginia
20-Aug-11,110,STAT8,1,EC35,2500,P09,White and Green,NO,Mars,Pennsylvania
20-Aug-11,111,UAL947,1,A320,12000,DAB,Green,NO,Daytona Beach,Florida
20-Aug-11,148,AAL2368,1,MD83,5000,DFW,Green,NO,Dallas-Fort Worth,Texas
20-Aug-11,150,EGF4375,1,E145,FL200,06TN,Green,NO,Columbia,Tennessee
20-Aug-11,153,N211DK,1,GLF4,3000,CMK,Green,NO,Carmel,New York
20-Aug-11,242,DAL1565,1,A319,3000,EWR,Green,NO,Newark,New Jersey
20-Aug-11,314,AAL2522,1,B738,4500,ARV,Green,NO,Minocqua-Woodruff,Wisconsin
20-Aug-11,409,N208D,1,PA27,4000,ETX,Green,NO,East Texas,Pennsylvania
20-Aug-11,456,AAL1986,1,MD82,16000,PSP,Green,NO,Palm Springs,California
20-Aug-11,458,AAL2404,1,MD82,FL330,BWI,Green,NO,Baltimore,Maryland
20-Aug-11,600,ASA624,1,B738,8000,LAS,Green,NO,Las Vegas,Nevada
20-Aug-11,740,AWE586,1,B752,3000,PHL,Green,NO,Philadelphia,Pennsylvania
21-Aug-11,108,SWA1864,1,B737,4000,BWI,Green,NO,Baltimore,Maryland
21-Aug-11,128,N582EJ,1,FA50,2500,CRG,Green,NO,Jacksonville,Florida
21-Aug-11,227,SKW2975,1,CRJ2,5000,MKE,Green,NO,Milwaukee,Wisconsin
21-Aug-11,238,EJA948,1,C750,11000,SWF,Green,NO,Newburgh,New York
21-Aug-11,243,UNKN,1,N5GT,5000,MKE,Green,NO,Milwaukee,Wisconsin
21-Aug-11,245,N177KP,1,UNKN,4500,ARR,Green,NO,Aurora,Illinois
21-Aug-11,405,ASA516,1,B737,1900,SNA,Green,NO,Santa Ana,California
21-Aug-11,410,EGF4704,1,AT72,11000,SHV,Green,NO,Shreveport,Louisiana
21-Aug-11,723,DAL41,1,B752,10000,SEA,Green,NO,Seattle,Washington
21-Aug-11,738,WWI12,1,CL60,9000,PVU,Green,NO,Provo,Utah
22-Aug-11,53,CHQ3023,1,E145,16500,DAN,Green,NO,Danville,Virginia
22-Aug-11,100,COM523,1,CRJ1,11000,PKB,Red,NO,Parkersburg,West Virginia
22-Aug-11,110,UAL330,1,A320,5000,EWR,Green,NO,Newark,New Jersey
22-Aug-11,206,AAL1782,1,B752,1500,JFK,Red,NO,New York,New York
22-Aug-11,225,UCA4776,1,DH8B,2400,CVG,Green,NO,Covington,Kentucky
22-Aug-11,226,TCF2087,1,E170,6000,PIT,Green,NO,Pittsburgh,Pennsylvania
22-Aug-11,300,SKW374J,1,CRJ2,15500,OBK,Green,NO,Northbrook,Illinois
22-Aug-11,307,BTA6165,1,E45X,14000,DEN,Green,NO,Denver,Colorado
22-Aug-11,310,N94PD,1,Helo,1000,PNE,Green,NO,Philadelphia,Pennsylvania
22-Aug-11,321,SWA1547,1,B737,11000,OKV,Green,NO,Winchester,Virginia
22-Aug-11,328,EGF4826,1,AT72,4000,SJU,Green,NO,San Juan,Puerto Rico
22-Aug-11,354,N44VK,1,C310,3000,MGE,Red,NO,Marietta,Georgia
22-Aug-11,618,AIR01,1,B206,3000,TUS,Green,NO,Tucson,Arizona
23-Aug-11,106,N106JT,1,C525,40,SMQ,Green,NO,Somerville,New Jersey
23-Aug-11,120,RPA3131,1,E170,8000,N57,Green,NO,Toughkenamon,Pennsylvania
23-Aug-11,355,N560AV,1,C560,7000,GPI,Green,NO,Kalispell,Montana
23-Aug-11,425,SWA505,1,B737,11000,LAS,Green,NO,Las Vegas,Nevada
24-Aug-11,45,N780F,1,GLF5,2500,BED,Green,NO,Bedford,Massachusetts
24-Aug-11,45,ASH2705,1,CRJ9,2500,CLT,Green,NO,Charlotte,North Carolina
24-Aug-11,45,USC224,1,BE50,2500,BED,Green,NO,Bedford,Massachusetts
24-Aug-11,48,MEDSTAR1,1,E170,2800,AGC,Green,NO,Pittsburgh,Pennsylvania
24-Aug-11,139,RPA3221,1,E170,7000,GSO,Green,NO,Greensboro,North Carolina
24-Aug-11,146,SWA56,1,B737,2500,ORL,Green,NO,Orlando,Florida
24-Aug-11,149,JBU957,1,E190,1200,ORL,Green,NO,Orlando,Florida
24-Aug-11,152,TRS497,1,B712,11000,CLT,Green,NO,Charlotte,North Carolina
24-Aug-11,208,CHQ6052,1,E145,4000,BAL,Green,NO,Baltimore,Maryland
24-Aug-11,218,RPA999,1,DH8D,9000,ABQ,Green,NO,Albuquerque,New Mexico
24-Aug-11,225,BTA5977,1,E145,7000,ORD,Green,NO,Chicago,Illinois
24-Aug-11,245,TACAIR1,1,Helo,800,PNE,Green,NO,Philadelphia,Pennsylvania
24-Aug-11,300,PENNSTAR3,1,UNKN,2000,ABE,Green,NO,Allentown,Pennsylvania
24-Aug-11,330,AWE493,1,A320,13000,DEN,Green,NO,Denver,Colorado
24-Aug-11,335,UAL438,1,A319,12000,JVL,Green,NO,Janesville,Wisconsin
24-Aug-11,340,UAL755,1,A320,2000,PHL,Green,NO,Philadelphia,Pennsylvania
24-Aug-11,340,SWA1315,1,B737,12000,JOT,Green,NO,Joliet,Illinois
24-Aug-11,341,FDX1250,1,B722,5000,JVL,Green,NO,Janesville,Wisconsin
24-Aug-11,417,JBU156,1,A320,2000,JFK,Green,NO,New York,New York
24-Aug-11,417,LBQ920,1,PC12,3200,AGC,Green,NO,Pittsburgh,Pennsylvania
24-Aug-11,444,JBU156,1,A320,2000,JFK,Green,NO,New York,New York
24-Aug-11,505,N811JT,1,SR22,15000,LMT,Green,NO,Klamath Falls,Oregon
24-Aug-11,517,SKW6516,1,E120,11500,APC,Green,NO,Napa,California
24-Aug-11,525,COA1203,1,B737,1900,LAX,Green,NO,Los Angeles,California
25-Aug-11,40,STARCK224,1,BE58,2700,BED,Green,NO,Bedford,Massachusetts
25-Aug-11,120,N819WC,1,Helo,4500,LRP,Green,NO,Lancaster,Pennsylvania
25-Aug-11,130,N341DR,1,C182,1500,LRP,Green,NO,Lancaster,Pennsylvania
25-Aug-11,145,ASQ4895,1,CRJ2,1000,MCO,Green,NO,Orlando,Florida
25-Aug-11,152,C6553,1,HH65,1200,MOB,Green,NO,Mobile,Alabama
25-Aug-11,157,DAL1469,1,B752,5000,MCO,Green,NO,Orlando,Florida
25-Aug-11,157,CPZ5802,1,E170,7000,MSP,Green,NO,Minneapolis,Minnesota
25-Aug-11,213,BTA8953,1,E45X,FL300,RFD,Green,NO,Chicago/Rockford,Illinois
25-Aug-11,303,N260WE,1,AC90,5000,ART,Green,NO,Watertown,New York
25-Aug-11,303,AIRSERNY,1,UNKN,7000,OGS,Green,NO,Ogdensburg,New York
25-Aug-11,305,SCX258,1,B738,FL400,TVC,Green,NO,Traverse City,Michigan
25-Aug-11,445,SWA948,1,B737,2600,BAL,Green,NO,Baltimore,Maryland
25-Aug-11,603,SWA948,1,A321,7000,LAX,Green,NO,Los Angeles,California
25-Aug-11,1016,SKW5467,1,CRJ2,8000,ORD,Green,NO,Chicago,Illinois
26-Aug-11,100,UAL976,1,B772,4000,AML,Green,NO,Herndon,Virginia
26-Aug-11,101,COM523,1,CRJ2,9000,CRW,Green,NO,Charleston,West Virginia
26-Aug-11,109,ASQ5341,1,CRJ2,5000,TRI,Green,NO,Bristol/Johnson/Kingsport,Tennessee
26-Aug-11,125,NKS711,1,A319,11000,ARB,Green,NO,Ann Arbor,Michigan
26-Aug-11,130,AAL1031,1,MD82,4500,ADS,Green,NO,Dallas,Texas
26-Aug-11,205,SWA3155,1,B733,UNKN,MCO,Green,NO,Orlando,Florida
26-Aug-11,215,LIFEFLT1,1,UNKN,UNKN,JAX,Green,NO,Jacksonville,Florida
26-Aug-11,216,LF1,1,Helo,300,JAX,Green,NO,Jacksonville,Florida
26-Aug-11,233,UPS1231,1,B752,4000,RIC,Green,NO,Richmond,Virginia
26-Aug-11,241,BTA5844,1,E145,11000,ORD,Green,NO,Chicago,Illinois
26-Aug-11,249,TFC5869,1,E170,6000,BNA,Green,NO,Nashville,Tennessee
26-Aug-11,304,N138DS,1,DA40,5000,CNM,Green,NO,Carlsbad,New Mexico
26-Aug-11,308,SWA1002,1,B737,1000,DAL,Green,NO,Dallas,Texas
26-Aug-11,334,SKW5575,1,CRJ2,13000,DEN,Green,NO,Denver,Colorado
26-Aug-11,415,UAL338,1,A319,11000,BKF,Green,NO,Aurora,Colorado
26-Aug-11,421,N61672,1,C172,8500,RDD,Green,NO,Redding,California
26-Aug-11,440,AAL21,1,B762,3000,LAX,Green,NO,Los Angeles,California
26-Aug-11,513,SWA185,1,B737,FL200,JOT,Green,NO,Joliet ,Illinois
26-Aug-11,635,UAL691,1,A320,9000,ORD,Green,NO,Chicago,Illinois
26-Aug-11,905,FDX1447,1,DC10,7000,ORD,Green,NO,Chicago,Illinois
27-Aug-11,140,LT50,1,EC35,1500,CWK,Green,NO,Austin,Texas
27-Aug-11,200,CHASE2,1,B206,600,MCO,Green,NO,Orlando,Florida
27-Aug-11,214,DAL772,1,MD88,FL310,PKB,Green,NO,Parkersburg,West Virginia
27-Aug-11,323,SKW46641,1,CRJ2,6000,FAT,Green,NO,Fresno,California
27-Aug-11,335,LN21WU,1,C421,5000,BIL,Green,NO,Billings,Montana
27-Aug-11,349,JIA9330,1,CRJ2,6000,CLT,Green,NO,Charlotte,North Carolina
27-Aug-11,425,AAL1470,1,B738,11000,CTR,Green,NO,Chester,Massachusetts
27-Aug-11,425,UPS705,1,B752,7600,EWO,Green,NO,New Hope,Kentucky
27-Aug-11,440,AAL1071,1,B738,1800,LAX,Green,NO,Los Angeles,California
27-Aug-11,2350,N21PD,1,PA46,UNKN,PBI,Green,NO,West Palm Beach,Florida
28-Aug-11,15,LOF3330,1,E145,3600,AML,Green,NO,Herndon,Virginia
28-Aug-11,45,BTA2469,1,E145,2000,RIC,Green,NO,Richmond,Virginia
28-Aug-11,137,N142BA,1,C152,3000,MSN,Green,NO,Madison,Wisconsin
28-Aug-11,155,SWA1864,1,B737,2500,BWI,Green,NO,Baltimore,Maryland
28-Aug-11,159,AAL1183,1,MD82,UNKN,ADS,Green,NO,Dallas,Texas
28-Aug-11,350,N1933F,1,C172,4500,HWD,Green,NO,Hayward,California
28-Aug-11,438,N9988F,1,S360,500,LGB,Red,NO,Long Beach,California
28-Aug-11,530,LN211LG,1,BE20,8300,APA,Green,NO,Denver,Colorado
29-Aug-11,103,COA1277,1,B738,12000,BWI,Green,NO,Baltimore,Maryland
29-Aug-11,125,AAY737,1,MD83,4000,SFB,Green,NO,Orlando,Florida
29-Aug-11,127,AWI4094,1,CRJ2,6000,PHL,Green,NO,Philadelphia,Pennsylvania
29-Aug-11,140,RCH6155,1,C17,10000,WRI,Green,NO,Wrightstown,New Jersey
29-Aug-11,157,UCA4772,1,DH8B,6000,EKM,Green,NO,Elkhart,Indiana
29-Aug-11,209,CHQ5016,1,E135,2500,TOL,Green,NO,Toledo,Ohio
29-Aug-11,245,SPUD37,1,UH60,1500,BVG,Green,NO,Enterprise,Alabama
